"","cycle","State","modeldate","candidate_name","pct_estimate","pct_trend_adjusted","candidate_name2","pct_estimate2","pct_trend_adjusted2","R_to_D_20","date","Date","Filed.week.ended","Initial.Claims","Reflecting.Week.Ended","Continued.Claims","Covered.Employment","Insured.Unemployment.Rate","dataQualityGrade","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","pending","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"3566",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-03-20,"03-20-2015","2015-03-21",8982,"2015-03-14",64503,7496093,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3567",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-03-21,"03-21-2015","2015-03-21",8982,"2015-03-14",64503,7496093,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3568",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-03-22,"03-22-2015","2015-03-28",8662,"2015-03-21",62080,7496093,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3569",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-03-23,"03-23-2015","2015-03-28",8662,"2015-03-21",62080,7496093,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3570",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-03-24,"03-24-2015","2015-03-28",8662,"2015-03-21",62080,7496093,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3571",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-03-25,"03-25-2015","2015-03-28",8662,"2015-03-21",62080,7496093,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3572",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-03-26,"03-26-2015","2015-03-28",8662,"2015-03-21",62080,7496093,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3573",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-03-27,"03-27-2015","2015-03-28",8662,"2015-03-21",62080,7496093,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3574",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-03-28,"03-28-2015","2015-03-28",8662,"2015-03-21",62080,7496093,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3575",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-03-29,"03-29-2015","2015-04-04",9269,"2015-03-28",60729,7496093,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3576",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-03-30,"03-30-2015","2015-04-04",9269,"2015-03-28",60729,7496093,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3577",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-03-31,"03-31-2015","2015-04-04",9269,"2015-03-28",60729,7496093,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3578",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-01,"04-01-2015","2015-04-04",9269,"2015-03-28",60729,7496093,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3579",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-02,"04-02-2015","2015-04-04",9269,"2015-03-28",60729,7496093,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3580",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-03,"04-03-2015","2015-04-04",9269,"2015-03-28",60729,7496093,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3581",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-04,"04-04-2015","2015-04-04",9269,"2015-03-28",60729,7496093,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3582",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-05,"04-05-2015","2015-04-11",10374,"2015-04-04",59864,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3583",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-06,"04-06-2015","2015-04-11",10374,"2015-04-04",59864,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3584",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-07,"04-07-2015","2015-04-11",10374,"2015-04-04",59864,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3585",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-08,"04-08-2015","2015-04-11",10374,"2015-04-04",59864,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3586",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-09,"04-09-2015","2015-04-11",10374,"2015-04-04",59864,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3587",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-10,"04-10-2015","2015-04-11",10374,"2015-04-04",59864,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3588",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-11,"04-11-2015","2015-04-11",10374,"2015-04-04",59864,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3589",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-12,"04-12-2015","2015-04-18",9294,"2015-04-11",61534,7557053,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3590",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-13,"04-13-2015","2015-04-18",9294,"2015-04-11",61534,7557053,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3591",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-14,"04-14-2015","2015-04-18",9294,"2015-04-11",61534,7557053,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3592",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-15,"04-15-2015","2015-04-18",9294,"2015-04-11",61534,7557053,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3593",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-16,"04-16-2015","2015-04-18",9294,"2015-04-11",61534,7557053,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3594",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-17,"04-17-2015","2015-04-18",9294,"2015-04-11",61534,7557053,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3595",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-18,"04-18-2015","2015-04-18",9294,"2015-04-11",61534,7557053,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3596",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-19,"04-19-2015","2015-04-25",9141,"2015-04-18",60327,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3597",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-20,"04-20-2015","2015-04-25",9141,"2015-04-18",60327,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3598",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-21,"04-21-2015","2015-04-25",9141,"2015-04-18",60327,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3599",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-22,"04-22-2015","2015-04-25",9141,"2015-04-18",60327,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3600",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-23,"04-23-2015","2015-04-25",9141,"2015-04-18",60327,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3601",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-24,"04-24-2015","2015-04-25",9141,"2015-04-18",60327,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3602",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-25,"04-25-2015","2015-04-25",9141,"2015-04-18",60327,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3603",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-26,"04-26-2015","2015-05-02",8416,"2015-04-25",62051,7557053,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3604",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-27,"04-27-2015","2015-05-02",8416,"2015-04-25",62051,7557053,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3605",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-28,"04-28-2015","2015-05-02",8416,"2015-04-25",62051,7557053,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3606",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-29,"04-29-2015","2015-05-02",8416,"2015-04-25",62051,7557053,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3607",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-04-30,"04-30-2015","2015-05-02",8416,"2015-04-25",62051,7557053,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3608",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-01,"05-01-2015","2015-05-02",8416,"2015-04-25",62051,7557053,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3609",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-02,"05-02-2015","2015-05-02",8416,"2015-04-25",62051,7557053,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3610",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-03,"05-03-2015","2015-05-09",9503,"2015-05-02",60083,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3611",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-04,"05-04-2015","2015-05-09",9503,"2015-05-02",60083,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3612",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-05,"05-05-2015","2015-05-09",9503,"2015-05-02",60083,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3613",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-06,"05-06-2015","2015-05-09",9503,"2015-05-02",60083,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3614",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-07,"05-07-2015","2015-05-09",9503,"2015-05-02",60083,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3615",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-08,"05-08-2015","2015-05-09",9503,"2015-05-02",60083,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3616",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-09,"05-09-2015","2015-05-09",9503,"2015-05-02",60083,7557053,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3617",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-10,"05-10-2015","2015-05-16",9216,"2015-05-09",59035,7557053,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3618",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-11,"05-11-2015","2015-05-16",9216,"2015-05-09",59035,7557053,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3619",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-12,"05-12-2015","2015-05-16",9216,"2015-05-09",59035,7557053,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3620",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-13,"05-13-2015","2015-05-16",9216,"2015-05-09",59035,7557053,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3621",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-14,"05-14-2015","2015-05-16",9216,"2015-05-09",59035,7557053,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3622",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-15,"05-15-2015","2015-05-16",9216,"2015-05-09",59035,7557053,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3623",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-16,"05-16-2015","2015-05-16",9216,"2015-05-09",59035,7557053,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3624",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-17,"05-17-2015","2015-05-23",9712,"2015-05-16",59967,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3625",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-18,"05-18-2015","2015-05-23",9712,"2015-05-16",59967,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3626",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-19,"05-19-2015","2015-05-23",9712,"2015-05-16",59967,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3627",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-20,"05-20-2015","2015-05-23",9712,"2015-05-16",59967,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3628",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-21,"05-21-2015","2015-05-23",9712,"2015-05-16",59967,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3629",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-22,"05-22-2015","2015-05-23",9712,"2015-05-16",59967,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3630",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-23,"05-23-2015","2015-05-23",9712,"2015-05-16",59967,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3631",NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,2015-05-24,"05-24-2015","2015-05-30",8480,"2015-05-23",59988,7557053,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
